rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_with_next_rental_in_minutes
536680,313772,connect,ended,-180.0,,,
536823,299776,mobile,ended,-18.0,,,
536829,372687,mobile,ended,15.0,,,
536934,376901,connect,ended,35.0,,,
536944,405733,mobile,ended,4.0,,,
537265,390976,connect,ended,54.0,,,
537338,382712,mobile,ended,61.0,,,
537367,374740,mobile,ended,147.0,,,
537441,408821,mobile,ended,25.0,541519.0,90.0,
537452,320834,connect,ended,-117.0,,,
537485,394320,mobile,ended,117.0,,,
537499,373233,mobile,ended,170.0,,,
537660,301422,mobile,ended,-199.0,,,
537857,282657,mobile,ended,64.0,,,
537865,374698,mobile,ended,-227.0,,,
537872,315136,connect,ended,23.0,,,
538108,409227,mobile,ended,20.0,,,
506779,395023,mobile,ended,5.0,,,
507519,306450,connect,ended,28.0,,,
507758,208207,mobile,ended,-25.0,,,
508087,311437,mobile,ended,-29.0,,,
508483,308414,mobile,ended,-230.0,,,
509753,399936,mobile,ended,-113.0,,,
510743,375586,mobile,ended,-6.0,,,
513383,245338,mobile,ended,-1.0,,,
517671,401475,connect,ended,-249.0,,,660.0
518090,353292,mobile,ended,17.0,,,
518203,397095,mobile,ended,-31.0,,,
518975,350502,connect,ended,51.0,,,
519328,385783,mobile,ended,-4.0,,,150.0
519985,333865,mobile,ended,88.0,,,
520192,328263,mobile,ended,146.0,,,
521013,190171,mobile,ended,-50.0,,,
522396,295067,mobile,ended,2.0,,,
522678,377805,mobile,ended,179.0,,,
523400,347873,connect,ended,108.0,,,
524338,167490,mobile,ended,13.0,,,
525244,403648,mobile,ended,-33.0,,,
525338,324197,mobile,ended,19.0,,,210.0
525388,203060,mobile,ended,41.0,,,
525959,177313,connect,ended,28.0,,,
526519,397642,mobile,ended,35.0,,,
527046,298757,connect,ended,-281.0,,,
527199,388767,mobile,ended,-79.0,513582.0,180.0,
527703,270501,mobile,ended,532.0,,,
527898,337198,mobile,ended,30.0,,,
528440,399489,mobile,ended,2.0,,,
528506,392142,mobile,ended,31.0,,,
529332,406559,mobile,ended,-45.0,,,
530029,403275,connect,ended,-8.0,,,
530541,372346,mobile,ended,243.0,,,
530606,377219,connect,ended,-346.0,,,
530686,378616,mobile,ended,42.0,,,
531152,406310,mobile,ended,34.0,,,
531483,341184,mobile,ended,-13.0,,,
531551,379018,mobile,ended,-31.0,,,
531745,294327,connect,ended,6.0,,,
531842,348293,connect,ended,-117.0,,,
532355,359343,mobile,ended,320.0,,,
532664,387939,mobile,ended,-221.0,,,
532816,300724,mobile,ended,-7.0,,,
532877,338864,mobile,ended,-56.0,,,
533230,391325,mobile,ended,-47.0,,,
533279,307470,mobile,ended,4.0,,,
533622,407383,mobile,ended,12.0,,,
533626,358723,mobile,ended,42.0,,,
533972,374989,mobile,ended,-25.0,,,
534042,334922,mobile,ended,9.0,,,
534218,380748,mobile,ended,-13.0,,,
534319,325139,mobile,ended,-77.0,,,
534393,393148,mobile,ended,25.0,,,
534537,407875,mobile,ended,-13.0,,,
534556,273591,mobile,ended,-49.0,,,
534581,352476,mobile,ended,10.0,,,
534595,404420,mobile,ended,2.0,,,
534787,365710,mobile,ended,-107.0,,,
534802,407614,mobile,ended,96.0,,,
534863,206019,mobile,ended,-85.0,,,
535091,369339,mobile,ended,-50.0,,,
535135,319608,mobile,ended,9.0,,,
535339,298429,connect,ended,87.0,,,
535478,172429,mobile,ended,-442.0,,,
535500,408144,mobile,ended,-290.0,,,
535972,393514,mobile,ended,7.0,,,
536032,301750,mobile,ended,26.0,,,
536259,270022,mobile,ended,-38.0,,,
536404,340579,connect,ended,8.0,,,
536759,313602,connect,ended,-116.0,,,
536764,387431,mobile,ended,58.0,,,
536969,384479,mobile,ended,-29.0,539733.0,600.0,
537032,390898,mobile,ended,104.0,,,
537099,397992,mobile,ended,15.0,,,
537215,313048,mobile,ended,-13.0,532312.0,0.0,
537259,400158,mobile,ended,208.0,,,
537400,337219,connect,ended,1.0,,,240.0
537657,402528,connect,ended,89.0,,,
537837,362802,mobile,ended,-14.0,,,
538010,312078,connect,ended,10.0,,,
538016,223160,connect,ended,-570.0,,,
538022,407318,mobile,ended,-81.0,,,
538036,330856,mobile,ended,182.0,,,
538136,175289,connect,ended,6.0,547208.0,570.0,
538367,279695,mobile,ended,370.0,,,
538420,402674,mobile,ended,126.0,,,
538482,367632,connect,ended,-114.0,,,
519547,363280,mobile,ended,73.0,,,540.0
520260,197523,mobile,ended,8.0,,,
520591,396856,mobile,ended,-3030.0,,,
520712,382389,mobile,ended,-91.0,,,
521176,351030,mobile,ended,44.0,,,
523600,350149,mobile,ended,124.0,,,
524661,375553,mobile,ended,-58.0,,,
524948,404688,mobile,ended,8.0,,,270.0
525136,374881,mobile,ended,78.0,,,
525150,393908,mobile,ended,49.0,,,300.0
526460,388895,mobile,ended,-13.0,,,
527226,321582,mobile,ended,97.0,536220.0,270.0,
527560,343400,mobile,ended,2632.0,,,
528333,395790,mobile,ended,-1.0,,,
529163,260096,connect,ended,245.0,,,
529301,320824,connect,ended,-308.0,551094.0,540.0,720.0
529379,379092,mobile,ended,20.0,,,
530025,289681,mobile,ended,76.0,,,
530175,248247,mobile,ended,48.0,,,
530570,407199,mobile,ended,31.0,,,
530899,396046,mobile,ended,62.0,,,
531621,189889,mobile,ended,60.0,,,
531695,391174,mobile,ended,203.0,,,
531719,278935,connect,ended,35.0,,,
531735,269922,mobile,ended,-23.0,,,
532016,314107,connect,ended,-58.0,,,
532031,313432,mobile,ended,62.0,,,60.0
532240,379042,mobile,ended,71084.0,,,
532267,403775,mobile,ended,-201.0,,,
532317,404219,mobile,ended,-159.0,,,
532361,389451,mobile,ended,4.0,,,630.0
532441,300377,mobile,ended,21.0,,,0.0
532465,267891,mobile,ended,351.0,,,
532757,317387,mobile,ended,4.0,,,
532794,338947,connect,ended,-1.0,,,
533719,339015,mobile,ended,322.0,,,360.0
533951,310571,mobile,ended,57.0,,,
533992,373232,mobile,ended,38.0,,,
534056,316449,mobile,ended,1151.0,,,
534650,388559,mobile,ended,38.0,,,
534655,365710,mobile,ended,-11.0,,,
534662,359992,mobile,ended,25.0,,,
534699,270195,mobile,ended,23126.0,,,
534932,184620,mobile,ended,151.0,,,
535020,351319,mobile,ended,28.0,,,0.0
535424,327806,mobile,ended,16.0,,,
535450,365575,mobile,ended,29.0,,,
535618,368132,mobile,ended,-40.0,,,720.0
535777,382700,mobile,ended,900.0,,,
535985,361580,mobile,ended,3.0,,,
536139,386413,connect,ended,-51.0,,,
536166,408957,mobile,ended,-34.0,,,
536194,397878,mobile,ended,385.0,,,
536302,270495,mobile,ended,-126.0,,,
536413,364869,mobile,ended,11.0,,,
536729,278499,mobile,ended,-124.0,,,
536776,329924,mobile,ended,-889.0,,,
536842,213941,mobile,ended,16.0,,,
536875,381352,mobile,ended,-84.0,,,
536948,397466,mobile,ended,11.0,,,
537091,331505,mobile,ended,1505.0,,,
537154,375915,mobile,ended,719.0,,,
537166,297064,mobile,ended,66.0,,,
537245,198687,mobile,ended,-169.0,,,
537335,329422,mobile,ended,-47.0,,,
537388,334020,mobile,ended,235.0,,,
537723,350702,mobile,ended,48.0,,,
537841,265664,connect,ended,186.0,536761.0,240.0,
537861,406995,mobile,ended,38.0,,,540.0
537876,354299,mobile,ended,58.0,,,
538151,188698,mobile,ended,41.0,,,
538192,366071,mobile,ended,-64.0,,,720.0
538304,398045,mobile,ended,-53.0,,,
538325,389785,connect,ended,-211.0,,,
538561,317118,mobile,ended,28.0,,,
538639,383540,mobile,ended,38.0,,,330.0
538858,352393,connect,ended,22.0,,,
538987,391882,connect,ended,-40.0,,,
539021,409750,mobile,ended,-100.0,,,120.0
539087,332480,mobile,ended,7.0,,,
539090,398105,mobile,ended,-24.0,,,
539098,395608,mobile,ended,1808.0,,,
539101,169247,mobile,ended,-47.0,,,
539234,364411,mobile,ended,-17.0,,,
539256,370312,mobile,ended,88.0,,,
538218,263232,mobile,ended,273.0,,,300.0
538339,308796,mobile,ended,-17.0,,,
538380,368776,mobile,ended,-114.0,,,
538585,337266,connect,ended,54.0,,,
538674,303506,mobile,ended,33.0,,,
538697,323056,mobile,ended,-78.0,,,
538708,339215,mobile,ended,-215.0,,,
538823,381687,connect,ended,485.0,,,
538938,389785,connect,ended,454.0,,,
539052,347781,mobile,ended,-6.0,,,
539193,386986,mobile,ended,-50.0,,,
539293,353535,mobile,ended,8.0,,,
539482,371010,mobile,ended,217.0,,,
539496,213557,mobile,ended,67.0,,,
539615,288973,mobile,ended,-6.0,,,
539618,297119,mobile,ended,101.0,538807.0,30.0,120.0
539732,291389,mobile,ended,43.0,,,
539780,316656,mobile,ended,-44.0,,,
539819,396575,mobile,ended,128.0,,,
539827,351514,mobile,ended,-125.0,,,
540021,349049,mobile,ended,72.0,,,
540081,313432,mobile,ended,108.0,,,
540092,377316,mobile,ended,131.0,,,
540222,360474,connect,ended,71.0,539404.0,180.0,
540589,314326,mobile,ended,225.0,,,
540603,358103,mobile,ended,377.0,,,
540617,389785,connect,ended,-884.0,,,180.0
540665,398086,mobile,ended,6.0,,,
540780,287693,mobile,ended,8.0,,,
540924,374809,connect,ended,2.0,547311.0,240.0,120.0
540942,325695,mobile,ended,2.0,536685.0,600.0,
541065,341037,connect,ended,4.0,,,
541132,382236,mobile,ended,-3.0,,,
541227,366838,mobile,ended,-33.0,,,
541287,406528,mobile,ended,-79.0,,,
541340,341105,mobile,ended,-79.0,,,600.0
541486,300505,connect,ended,12.0,,,0.0
541501,355533,mobile,ended,51.0,,,
541535,385642,mobile,ended,-21.0,543878.0,630.0,
541585,382353,mobile,ended,-20.0,,,
541672,353324,mobile,ended,19.0,,,
541880,384245,mobile,ended,13.0,,,
542193,370797,mobile,ended,-147.0,,,
542284,349528,mobile,ended,41.0,,,
542299,409406,mobile,ended,12.0,,,
542326,334511,mobile,ended,240.0,,,
542391,325291,mobile,ended,-54.0,,,
542401,410393,mobile,ended,7.0,541971.0,180.0,
542519,356106,connect,ended,27.0,545322.0,270.0,
542671,338940,mobile,ended,6.0,,,0.0
542724,362971,mobile,ended,343.0,,,
542767,330318,mobile,ended,-9.0,,,
542888,351586,mobile,ended,54.0,,,
543011,159250,mobile,ended,8.0,,,
543232,286034,mobile,ended,8.0,,,
543249,408566,mobile,ended,-79.0,,,
543369,351393,connect,ended,69.0,,,
543395,291856,connect,ended,-34.0,,,
543420,280406,mobile,ended,-218.0,,,
543618,381684,mobile,ended,10.0,,,210.0
543625,366071,mobile,ended,2.0,538192.0,720.0,
543740,276758,mobile,ended,446.0,,,
543859,320432,mobile,ended,259.0,,,
543921,409298,mobile,ended,-9.0,,,
544050,354015,mobile,ended,-94.0,,,
544051,404346,mobile,ended,5.0,,,
544139,325329,mobile,ended,3.0,,,
544249,407419,connect,ended,-788.0,,,
544290,404542,mobile,ended,27.0,,,
544473,378931,mobile,ended,-4.0,536978.0,60.0,
544511,306484,mobile,ended,60.0,,,
544561,311437,mobile,ended,92.0,,,
544634,401077,mobile,ended,124.0,,,
544679,339215,mobile,ended,51.0,,,0.0
544738,290316,mobile,ended,102.0,,,
544747,370190,mobile,ended,16.0,,,
544807,195057,mobile,ended,56.0,,,
544893,361467,mobile,ended,28.0,,,
544990,309912,mobile,ended,-47.0,,,
545055,387753,connect,ended,11.0,,,
545082,352535,mobile,ended,2.0,,,
545156,393537,mobile,ended,1397.0,,,
545226,367919,connect,ended,280.0,,,
538758,292319,connect,ended,-58.0,,,
538800,192463,connect,ended,50.0,,,
538829,302172,mobile,ended,50.0,,,
538888,316667,mobile,ended,14.0,,,
539163,365551,mobile,ended,-32.0,,,
539179,311265,mobile,ended,41.0,,,
539328,333407,mobile,ended,-107.0,540590.0,90.0,
539551,384040,connect,ended,-1.0,,,0.0
539554,409235,mobile,ended,-56.0,,,
539760,216148,connect,ended,194.0,537416.0,0.0,
539772,307768,mobile,ended,1017.0,,,
539785,281341,mobile,ended,-6.0,,,
539802,342564,mobile,ended,-3.0,,,
539832,337877,mobile,ended,424.0,,,
540022,320824,connect,ended,106.0,,,
540026,392277,mobile,ended,1219.0,,,
540052,306343,mobile,ended,1.0,,,
540108,392813,mobile,ended,840.0,540368.0,120.0,
540179,319579,mobile,ended,99.0,,,
540189,395769,mobile,ended,51.0,,,
540230,349259,mobile,ended,194.0,,,
540249,368724,mobile,ended,236.0,,,
540469,334569,mobile,ended,-4.0,,,
540653,395955,mobile,ended,6.0,,,
540729,223592,mobile,ended,-14.0,,,
540748,393845,mobile,ended,130.0,,,
540919,292870,mobile,ended,7.0,,,
541271,398676,mobile,ended,55.0,,,
541441,245636,mobile,ended,-24.0,,,
541454,351393,connect,ended,254.0,,,720.0
541560,307501,mobile,ended,-6.0,,,
541583,304538,mobile,ended,-25.0,,,
541648,289893,mobile,ended,-280.0,,,
541717,386496,mobile,ended,302.0,,,
541765,404346,mobile,ended,-18.0,,,
541790,410401,mobile,ended,15.0,,,
541809,318463,mobile,ended,-3.0,,,
542080,376642,mobile,ended,-90.0,,,
542111,357875,mobile,ended,-14.0,,,0.0
542133,408680,mobile,ended,-37.0,,,
542275,393847,mobile,ended,28.0,,,
542594,352248,mobile,ended,14.0,,,
542821,336741,mobile,ended,274.0,,,
542864,373024,mobile,ended,7.0,,,
542976,404743,mobile,ended,-32.0,,,
543010,374169,connect,ended,42.0,536789.0,120.0,
543040,397466,mobile,ended,69.0,,,
543056,392088,mobile,ended,116.0,,,
543062,405211,mobile,ended,64.0,,,
543108,376574,mobile,ended,23.0,514474.0,0.0,
543185,359828,mobile,ended,-26.0,,,
543282,408927,mobile,ended,-83.0,,,
543334,366010,mobile,ended,102.0,,,
543509,382700,mobile,ended,78.0,,,
543513,404130,connect,ended,-82.0,541766.0,0.0,30.0
543527,316678,connect,ended,-324.0,,,
543591,220877,connect,ended,6.0,,,
543629,385128,mobile,ended,72.0,,,30.0
543651,374785,mobile,ended,12.0,,,
543757,385011,connect,ended,49.0,,,
543822,362101,mobile,ended,-7.0,511338.0,30.0,
543866,406999,mobile,ended,14.0,541317.0,150.0,
543889,403863,mobile,ended,5.0,,,
544010,383949,mobile,ended,103.0,,,
544117,394272,mobile,ended,-104.0,,,
544318,362255,mobile,ended,-78.0,,,
544538,251062,mobile,ended,13.0,,,
544792,214635,connect,ended,40.0,545831.0,90.0,
545001,276502,mobile,ended,29.0,,,
545110,324940,mobile,ended,-104.0,,,
545116,203060,mobile,ended,-7.0,,,
545128,224133,mobile,ended,-20.0,,,
545190,382771,mobile,ended,20.0,,,
545204,409750,mobile,ended,-50.0,544363.0,660.0,
545208,381104,mobile,ended,153.0,,,
539321,384000,mobile,ended,-45.0,,,
539422,356673,mobile,ended,92.0,,,0.0
539535,316512,mobile,ended,8.0,,,
539614,376901,connect,ended,12.0,,,
539714,286034,mobile,ended,-66.0,,,
539731,406495,mobile,ended,-45.0,,,
539743,335341,mobile,ended,55.0,,,
539836,357612,mobile,ended,-39.0,,,
539987,383110,connect,ended,76.0,528385.0,480.0,720.0
540013,295830,mobile,ended,-264.0,,,
540068,389447,mobile,ended,-6.0,,,
540183,386306,mobile,ended,77.0,,,
540314,372011,mobile,ended,5.0,,,
540344,261686,mobile,ended,-136.0,,,
540358,330954,mobile,ended,-24.0,,,
540428,394875,mobile,ended,6.0,,,0.0
540451,279800,mobile,ended,-19.0,,,
540472,196909,mobile,ended,23.0,,,
540574,408117,mobile,ended,0.0,,,90.0
540634,395023,mobile,ended,39.0,,,
540687,357253,mobile,ended,79.0,,,
540745,378410,mobile,ended,73.0,,,
540747,214635,connect,ended,-972.0,546332.0,60.0,240.0
540855,335276,connect,ended,29.0,,,0.0
540885,294883,mobile,ended,18.0,542526.0,0.0,
540892,402677,mobile,ended,205.0,540131.0,60.0,
541198,393044,mobile,ended,96.0,,,
541386,301750,mobile,ended,64.0,,,
541445,385629,connect,ended,-221.0,544389.0,480.0,0.0
541503,310458,mobile,ended,407.0,,,
541544,383962,mobile,ended,327.0,,,
541702,192179,connect,ended,13.0,,,
541711,356681,mobile,ended,-7.0,,,
541756,229646,mobile,ended,205.0,528516.0,60.0,
541763,393373,mobile,ended,20.0,,,
541831,393107,mobile,ended,-30.0,,,
542052,406897,mobile,ended,4.0,,,
542103,275256,mobile,ended,103.0,,,
542124,408561,mobile,ended,-19.0,,,
542128,246829,mobile,ended,-35.0,,,
542233,310990,mobile,ended,36.0,,,
542250,225602,mobile,ended,-29.0,,,
542254,176220,connect,ended,-11.0,,,
542263,376605,connect,ended,-59.0,,,
542369,258416,mobile,ended,-115.0,,,
542399,400945,mobile,ended,-144.0,535665.0,60.0,
542536,350769,mobile,ended,-111.0,,,
542600,290123,mobile,ended,422.0,,,
542639,322842,mobile,ended,4.0,,,
542785,370118,mobile,ended,312.0,,,
542824,308414,mobile,ended,1610.0,,,
543072,220982,connect,ended,122.0,,,
543112,278641,mobile,ended,-5.0,,,
543259,374809,connect,ended,-5.0,,,
543274,317378,connect,ended,-135.0,,,
543358,362595,mobile,ended,13.0,,,
543359,380813,mobile,ended,594.0,537074.0,0.0,660.0
543531,188162,mobile,ended,20.0,,,
543546,284716,mobile,ended,33.0,,,
543731,310219,connect,ended,-42.0,,,
543755,228923,mobile,ended,37.0,,,
543763,410656,mobile,ended,58.0,,,
543783,251815,connect,ended,-27.0,,,
544107,262089,mobile,ended,126.0,,,
544169,382444,mobile,ended,5.0,,,
544245,293910,mobile,ended,-43.0,,,
544251,317770,connect,ended,-44.0,,,
544303,368343,mobile,ended,85.0,,,
544373,344254,connect,ended,-77.0,549312.0,690.0,
544374,371007,mobile,ended,-109.0,,,
544400,392088,mobile,ended,-1.0,,,
544466,276865,mobile,ended,9.0,,,
544476,359257,mobile,ended,-15.0,,,
544529,317613,mobile,ended,101.0,,,
544573,409581,mobile,ended,6.0,,,
544725,409543,mobile,ended,26.0,,,
544765,259231,mobile,ended,31.0,,,
544869,381437,mobile,ended,82.0,,,
545139,402143,mobile,ended,-23.0,,,
545149,408639,mobile,ended,37.0,,,240.0
545152,392479,mobile,ended,-48.0,539624.0,510.0,
545177,390509,connect,ended,72.0,542725.0,720.0,
545569,395922,mobile,ended,262.0,,,
545612,340112,mobile,ended,89.0,,,
545634,380497,mobile,ended,-155.0,,,
545709,375421,connect,ended,13.0,,,
545791,376889,mobile,ended,-1418.0,,,
545831,214635,connect,ended,11.0,,,90.0
546122,406082,mobile,ended,0.0,,,
546151,384407,mobile,ended,167.0,,,
546406,310518,mobile,ended,-8.0,545465.0,330.0,
546459,297511,mobile,ended,12968.0,,,420.0
546587,386784,mobile,ended,-6.0,,,
546588,273281,connect,ended,4.0,,,
546608,334220,mobile,ended,-89.0,,,
546653,327336,mobile,ended,-77.0,,,
546671,353274,mobile,ended,-178.0,,,
546721,348482,connect,ended,-130.0,,,
546722,398020,mobile,ended,-22.0,,,
505561,267619,mobile,ended,16.0,,,
506817,362765,mobile,ended,-12.0,,,
509729,331903,mobile,ended,19.0,,,210.0
510675,398002,mobile,ended,146.0,,,
510786,316920,mobile,ended,352.0,,,
511671,400139,mobile,ended,-4.0,,,
511719,402858,mobile,ended,71.0,,,0.0
512682,159533,connect,ended,-125.0,,,330.0
513952,332564,mobile,ended,2444.0,,,
514820,329757,mobile,ended,22.0,,,
516299,324641,mobile,ended,-311.0,,,
516943,400517,mobile,ended,859.0,,,
518200,398377,mobile,ended,-85.0,,,
519385,294141,mobile,ended,-60.0,,,
520538,405185,mobile,ended,-10.0,,,
520936,222277,mobile,ended,136.0,,,
521740,388596,mobile,ended,-83.0,,,
525239,305574,mobile,ended,78.0,,,
525399,385073,mobile,ended,49.0,,,
525573,406413,mobile,ended,15.0,,,
525705,387353,mobile,ended,-47.0,,,
525929,294637,mobile,ended,26.0,,,
525934,371952,mobile,ended,187.0,,,
526018,371539,connect,ended,27.0,,,
526111,377781,mobile,ended,-2.0,539387.0,660.0,
528289,328016,mobile,ended,-172.0,,,
528799,380413,mobile,ended,131.0,,,
528947,265989,mobile,ended,65.0,,,
529001,405571,mobile,ended,14.0,,,
529155,375273,mobile,ended,-75.0,,,
530111,385174,mobile,ended,96.0,,,
530468,251054,mobile,ended,137.0,,,
530575,382444,mobile,ended,-12.0,,,
530711,289798,mobile,ended,-50.0,,,
531348,360289,mobile,ended,-343.0,,,
531744,330591,mobile,ended,-71.0,,,
532610,383481,mobile,ended,-6.0,,,
532885,380653,mobile,ended,15.0,,,
533021,390509,connect,ended,128.0,,,
533137,280706,mobile,ended,-92.0,,,
533183,296201,mobile,ended,-3.0,,,
533247,343983,mobile,ended,209.0,,,
533612,200122,mobile,ended,-136.0,,,
533860,377244,mobile,ended,63.0,,,
533964,376365,mobile,ended,-87.0,,,
534086,307819,mobile,ended,-885.0,,,
534179,395157,mobile,ended,-25.0,,,
534554,248014,mobile,ended,1038.0,,,
534575,296765,connect,ended,1.0,,,
534617,394299,mobile,ended,-8.0,,,
534697,394286,mobile,ended,7.0,,,
534705,299059,mobile,ended,74.0,,,60.0
533774,394671,mobile,ended,5.0,,,
534227,407397,mobile,ended,-52.0,,,
534670,336382,mobile,ended,128.0,,,
534786,257604,mobile,ended,11.0,,,
534838,345246,mobile,ended,508.0,,,
534992,242223,mobile,ended,-178.0,,,
534999,340014,connect,ended,346.0,,,
535009,376876,mobile,ended,1133.0,,,
535030,407334,mobile,ended,69.0,537148.0,60.0,
535620,368427,mobile,ended,735.0,,,
535718,362800,mobile,ended,1691.0,,,
536022,383329,mobile,ended,14.0,539569.0,120.0,
536125,390199,mobile,ended,1057.0,,,
536254,305816,connect,ended,137.0,,,
536346,291581,mobile,ended,144.0,,,
536374,308579,mobile,ended,-59.0,537187.0,120.0,
536419,407683,mobile,ended,22.0,,,
536452,401460,mobile,ended,588.0,,,
536531,408937,mobile,ended,-41.0,,,
536646,380038,mobile,ended,88.0,,,600.0
536906,284132,mobile,ended,9.0,,,
537076,401964,mobile,ended,-57.0,,,
537118,392026,mobile,ended,121.0,,,
537187,308579,mobile,ended,109.0,,,120.0
537232,400064,mobile,ended,26.0,,,
537483,350769,mobile,ended,34.0,,,540.0
537524,267414,mobile,ended,95.0,,,
537659,373893,connect,ended,-4.0,,,450.0
537778,379111,mobile,ended,1499.0,,,
538286,346446,mobile,ended,-65.0,,,
538330,379984,mobile,ended,31.0,532790.0,0.0,
538373,372027,mobile,ended,-105.0,,,
538458,357631,mobile,ended,-321.0,,,
538496,348267,mobile,ended,175.0,,,
538734,374335,mobile,ended,258.0,,,
538890,371159,connect,ended,-257.0,,,
539076,401826,mobile,ended,-87.0,,,
539299,282675,mobile,ended,-115.0,,,
539315,364907,connect,ended,28.0,,,
539360,380345,mobile,ended,-34.0,,,
539421,316744,connect,ended,-6.0,,,
539578,408315,mobile,ended,17.0,,,
539596,382821,connect,ended,-5.0,,,
539625,337217,mobile,ended,-95.0,537192.0,270.0,
539641,381754,mobile,ended,14.0,,,
539655,312716,mobile,ended,-1.0,,,
539720,381029,mobile,ended,-534.0,,,90.0
539861,399992,mobile,ended,37.0,,,
540002,371580,mobile,ended,-20.0,,,
540073,348784,mobile,ended,67.0,,,
540093,239136,mobile,ended,42.0,,,
534880,399718,mobile,ended,-115.0,,,
535112,385823,mobile,ended,-6.0,,,
535240,404075,mobile,ended,-83.0,,,
535287,399230,mobile,ended,-39.0,,,
535375,389482,mobile,ended,-2.0,,,
535574,381938,mobile,ended,-95.0,,,
535749,403430,mobile,ended,-74.0,536548.0,0.0,
535896,206938,mobile,ended,86.0,,,
536086,348294,connect,ended,88.0,,,
536112,226848,mobile,ended,89.0,,,
536453,310576,connect,ended,-36.0,,,0.0
